run_dir,run_label,model,split_mode,max_prompts,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,policy,split,prompts,steps,avg_kl,p95_kl,max_kl,top1_mismatch_rate,avg_retained_ratio,avg_kept_tokens,avg_full_tokens,avg_replay_s_per_step,risk_positive_rate,risk_brier,risk_ece_10,risk_roc_auc,uckv_fallback_steps,uckv_min_safe_steps
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_entropy_adaptive,evaluation,24,576,1.895707319057804,6.98925507068634,15.017045021057127,0.390625,0.0149638311365435,16.835069444444443,1143.4583333333333,0.1746801203715399,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,window_16,evaluation,24,576,7.163277231917265,20.8958740234375,26.83488273620605,0.8142361111111112,0.0142413453904387,16.0,1143.4583333333333,0.1804634439392379,0.3815104166666667,0.2181142213613949,0.1135794686398133,0.6860483404187374,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,full,calibration,24,576,0.0,0.0,0.0,0.0,1.0,619.625,619.625,0.1480076210208381,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_128,calibration,24,576,0.521012847217375,3.5162036418914795,11.483484268188477,0.1215277777777777,0.2159921543432321,132.0,619.625,0.1378555937534745,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_256,calibration,24,576,0.5082386601073292,3.562041759490967,11.45249080657959,0.1163194444444444,0.4254390918881845,260.0,619.625,0.1391482541197888,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_384,calibration,24,576,0.2331714955445241,2.1185675859451294,5.572765827178955,0.0555555555555555,0.6348860294331369,388.0,619.625,0.1435730046996594,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,sink4_window_512,calibration,24,576,0.1272894747787545,0.1039703506976366,5.199613571166992,0.03125,0.8443329669780892,516.0,619.625,0.146024140980905,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_budget,calibration,24,576,0.1577988479346672,0.1341312490403652,5.46990442276001,0.0399305555555555,0.8294146607260838,507.96006944444446,619.625,0.184483120729169,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,149.0,427.0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,uckv_entropy_adaptive,calibration,24,576,2.0863059988264223,7.666635036468506,16.298017501831055,0.40625,0.0272126425033117,16.541666666666668,619.625,0.1381297424791606,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,first-half,48,24,0.01,0.36,window_16,calibration,24,576,7.05750978069111,20.02866554260254,28.429426193237305,0.8263888888888888,0.026180867193119,16.0,619.625,0.1418106161735927,0.3498263888888889,0.2247445310675021,0.1366141460736483,0.6681961391035857,,
